11.1497	8638.657707	8638.657707
11.1997	8648.407353	8648.407353
11.2497	8658.051545	8658.051545
11.2997	8667.590651	8667.590651
11.3497	8677.025033	8677.025033
11.3997	8686.355051	8686.355051
11.4497	8695.581061	8695.581061
11.4997	8704.703415	8704.703415
11.5497	8713.722463	8713.722463
11.5997	8722.638548	8722.638548
11.6497	8731.452015	8731.452015
11.6997	8740.1632	8740.1632
11.7497	8748.772439	8748.772439
11.7997	8757.280062	8757.280062
11.8497	8765.686398	8765.686398
11.8997	8773.99177	8773.99177
11.9497	8782.1965	8782.1965
11.9997	8790.300905	8790.300905
12.0497	8798.305301	8798.305301
12.0997	8806.209999	8806.209999
12.1497	8814.015306	8814.015306
12.1997	8821.721527	8821.721527
12.2497	8829.328964	8829.328964
12.2997	8836.837916	8836.837916
12.3497	8844.248676	8844.248676
12.3997	8851.561539	8851.561539
12.4497	8858.776793	8858.776793
12.4997	8865.894723	8865.894723
12.5497	8872.915614	8872.915614
12.5997	8879.839745	8879.839745
12.6497	8886.667394	8886.667394
12.6997	8893.398834	8893.398834
12.7497	8900.034336	8900.034336
12.7997	8906.574169	8906.574169
12.8497	8913.018598	8913.018598
12.8997	8919.367885	8919.367885
12.9497	8925.62229	8925.62229
12.9997	8931.78207	8931.78207
13.0497	8937.847478	8937.847478
13.0997	8943.818767	8943.818767
13.1497	8949.696184	8949.696184
13.1997	8955.479975	8955.479975
13.2497	8961.170383	8961.170383
13.2997	8966.767647	8966.767647
13.3497	8972.272006	8972.272006
13.3997	8977.683694	8977.683694
13.4497	8983.002943	8983.002943
13.4997	8988.229984	8988.229984
13.5497	8993.365042	8993.365042
13.5997	8998.408344	8998.408344
13.6497	9003.36011	9003.36011
13.6997	9008.22056	9008.22056
13.7497	9012.98991	9012.98991
13.7997	9017.668374	9017.668374
13.8497	9022.256165	9022.256165
13.8997	9026.75349	9026.75349
13.9497	9031.160557	9031.160557
13.9997	9035.47757	9035.47757
14.0497	9039.70473	9039.70473
14.0997	9043.842238	9043.842238
14.1497	9047.890289	9047.890289
14.1997	9051.849079	9051.849079
14.2497	9055.718799	9055.718799
14.2997	9059.49964	9059.49964
14.3497	9063.191789	9063.191789
14.3997	9066.795431	9066.795431
14.4497	9070.310748	9070.310748
14.4997	9073.73792	9073.73792
14.5497	9077.077126	9077.077126
14.5997	9080.328542	9080.328542
14.6497	9083.49234	9083.49234
14.6997	9086.568692	9086.568692
14.7497	9089.557767	9089.557767
14.7997	9092.459731	9092.459731
14.8497	9095.27475	9095.27475
14.8997	9098.002985	9098.002985
14.9497	9100.644598	9100.644598
14.9997	9103.199745	9103.199745
15.0497	9105.668583	9105.668583
15.0997	9108.051264	9108.051264
15.1497	9110.347941	9110.347941
15.1997	9112.558761	9112.558761
15.2497	9114.683873	9114.683873
15.2997	9116.723421	9116.723421
15.3497	9118.677549	9118.677549
15.3997	9120.546395	9120.546395
15.4497	9122.3301	9122.3301
15.4997	9124.028799	9124.028799
15.5497	9125.642628	9125.642628
15.5997	9127.171717	9127.171717
15.6497	9128.616199	9128.616199
15.6997	9129.9762	9129.9762
15.7497	9131.251848	9131.251848
15.7997	9132.443267	9132.443267
15.8497	9133.550579	9133.550579
15.8997	9134.573904	9134.573904
15.9497	9135.51336	9135.51336
15.9997	9136.369064	9136.369064
16.0497	9137.141129	9137.141129
16.0997	9137.829667	9137.829667
16.1497	9138.434789	9138.434789
16.1997	9138.956602	9138.956602
16.2497	9139.395214	9139.395214
16.2997	9139.750728	9139.750728
16.3497	9140.023246	9140.023246
16.3997	9140.212869	9140.212869
16.4497	9140.319696	9140.319696
16.4997	9140.343822	9140.343822
16.5497	9140.285343	9140.285343
16.5997	9140.14435	9140.14435
16.6497	9139.920936	9139.920936
16.6997	9139.615188	9139.615188
16.7497	9139.227194	9139.227194
16.7997	9138.757039	9138.757039
16.8497	9138.204806	9138.204806
16.8997	9137.570576	9137.570576
16.9497	9136.85443	9136.85443
16.9997	9136.056445	9136.056445
17.0497	9135.176696	9135.176696
17.0997	9134.215259	9134.215259
17.1497	9133.172204	9133.172204
17.1997	9132.047602	9132.047602
17.2497	9130.841522	9130.841522
17.2997	9129.554029	9129.554029
17.3497	9128.185188	9128.185188
17.3997	9126.735063	9126.735063
17.4497	9125.203713	9125.203713
17.4997	9123.591198	9123.591198
17.5497	9121.897573	9121.897573
17.5997	9120.122893	9120.122893
17.6497	9118.26721	9118.26721
17.6997	9116.330575	9116.330575
17.7497	9114.313036	9114.313036
17.7997	9112.214642	9112.214642
17.8497	9110.035437	9110.035437
17.8997	9107.775465	9107.775465
17.9497	9105.43477	9105.43477
17.9997	9103.013392	9103.013392
18.0497	9100.511369	9100.511369
18.0997	9097.92874	9097.92874
18.1497	9095.26554	9095.26554
18.1997	9092.521802	9092.521802
18.2497	9089.69756	9089.69756
18.2997	9086.792844	9086.792844
18.3497	9083.807684	9083.807684
18.3997	9080.742105	9080.742105
18.4497	9077.596135	9077.596135
18.4997	9074.369796	9074.369796
18.5497	9071.063112	9071.063112
18.5997	9067.676103	9067.676103
18.6497	9064.208788	9064.208788
18.6997	9060.661183	9060.661183
18.7497	9057.033305	9057.033305
18.7997	9053.325167	9053.325167
18.8497	9049.536781	9049.536781
18.8997	9045.668157	9045.668157
18.9497	9041.719304	9041.719304
18.9997	9037.690228	9037.690228
19.0497	9.03E+03	9.03E+03
19.0997	9.03E+03	9.03E+03
